business_score,customer_score,Cuisine,Location,Parking_Available,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Weekend Reservations,Weekday Reservations,Location_Downtown,Location_Rural,Location_Suburban,Cuisine_American,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican,total_reservations,seat_utilization,weekend_reservation_share,weekday_weekend_ratio,marketing_efficiency,revenue_per_seat,marketing_per_seat,revenue_per_reservation,price_rating_ratio,reviews_per_follower,followers_per_marketing_dollar,review_depth,experience_score,chef_capacity_ratio,quality_price_index,Revenue,is_high_revenue_outlier
1.3473298065996704,-0.053844455902806614,French,Rural,0,4.3,48,59.25,2840.0,36487.0,16,520,157.2615545943513,6.7,7.1,16,45,0,1,0,0,1,0,0,0,0,61,1.2708333333333333,0.25806451612903225,2.6470588235294117,231.15302816901408,13676.554166666667,59.166666666666664,10761.87868852459,13.779069767441861,0.014251651273056156,12.847535211267605,81776.00838906268,0.7466666666666666,0.3333333333333333,0.9577496483825597,656474.6,0
-1.983074305519048,-1.0929228629942078,Indian,Rural,0,3.1,40,32.11,2792.0,34058.0,4,419,200.29386216601912,2.4,2.7,4,20,0,1,0,0,0,1,0,0,0,24,0.6,0.16,4.0,105.77834527220631,7383.3285000000005,69.8,12305.5475,10.358064516129032,0.012302542721240237,12.198424068767908,83923.12824756201,0.37666666666666665,0.1,0.8915187376725838,295333.14,0
1.2558896177838674,0.9384476884909023,Mexican,Downtown,1,4.4,77,35.6,8511.0,88420.0,19,741,98.63901879525552,5.6,2.9,46,39,1,0,0,0,0,0,0,0,1,85,1.103896103896104,0.5348837209302325,0.8297872340425532,75.81580307836917,8380.107792207793,110.53246753246754,7591.391764705882,8.09090909090909,0.008380456910201312,10.388908471389966,73091.51292728435,0.5766666666666667,0.24675324675324675,1.2310861423220973,645268.3,0
-0.25689426408388066,-0.846033298748134,American,Rural,1,4.8,42,45.55,1968.0,22976.0,5,420,85.48892948147306,7.9,5.3,4,39,0,1,0,1,0,0,0,0,0,43,1.0238095238095237,0.09090909090909091,7.8,222.2908282520325,10415.913095238095,46.857142857142854,10173.682558139535,9.489583333333334,0.018279944289693595,11.674796747967479,35905.35038221869,0.7600000000000001,0.11904761904761904,1.2680570801317235,437468.35,0
-0.6204889872119442,1.121750327647737,French,Suburban,0,4.6,59,63.22,3282.0,39922.0,2,988,71.70442820197951,7.2,6.9,18,1,0,0,1,0,1,0,0,0,0,19,0.3220338983050847,0.9,0.05263157894736842,254.72635588056065,14169.693220338984,55.6271186440678,44000.62631578947,13.743478260869566,0.024748259105255247,12.163924436319318,70843.97506355576,0.7766666666666667,0.03389830508474576,0.9336707792892546,836011.9,0
0.2858845228408987,0.733857991968503,American,Downtown,1,4.2,87,38.26,2460.0,27600.0,17,687,249.6913013045971,4.9,4.6,38,47,1,0,0,1,0,0,0,0,0,85,0.9770114942528736,0.4418604651162791,1.205128205128205,309.11133333333333,8740.389425287356,28.275862068965516,8946.045647058823,9.10952380952381,0.024891304347826087,11.21951219512195,171537.9239962582,0.5966666666666667,0.19540229885057472,1.185223906603938,760413.88,0
-2.2166495116308194,0.24912423674352024,Italian,Suburban,1,4.3,61,47.7,1315.0,20612.0,4,685,211.6151783181189,1.9,1.6,30,48,0,0,1,0,0,0,1,0,0,78,1.278688524590164,0.379746835443038,1.5483870967741935,495.1087452471483,10673.245901639344,21.557377049180328,8347.02564102564,11.093023255813955,0.03323306811566078,15.674524714828898,144956.39714791146,0.4033333333333333,0.06557377049180328,0.6426275331935709,651068.0,0
0.9481956486277452,1.47428157168651,French,Suburban,1,5.0,56,65.87,3994.0,42576.0,6,971,205.289814737296,8.8,7.1,24,41,0,0,1,0,1,0,0,0,0,65,1.1607142857142858,0.36363636363636365,1.64,209.344774661993,14930.768392857144,71.32142857142857,12863.43123076923,13.174000000000001,0.022806275836151822,10.659989984977466,199336.41010991443,0.8633333333333333,0.10714285714285714,0.996103436060928,836123.03,0
1.6297279400912739,-0.1403929930510279,French,Suburban,1,3.2,60,55.73,2270.0,23723.0,18,421,279.8494369218284,5.7,8.0,50,45,0,0,1,0,1,0,0,0,0,95,1.5833333333333333,0.5208333333333334,0.8823529411764706,338.26859030837005,12797.828333333333,37.833333333333336,8082.83894736842,17.415625,0.017746490747375963,10.450660792951542,117816.61294408975,0.6699999999999999,0.3,0.9136910102278843,767869.7,0
0.5590464792230191,-1.3379151866977967,Mexican,Suburban,1,4.3,59,34.28,1940.0,20192.0,6,539,89.67805980487975,9.0,9.5,0,43,0,0,1,0,0,0,0,0,1,43,0.7288135593220338,0.0,43.0,239.51212371134022,7875.483389830509,32.88135593220339,10805.895813953488,7.972093023255814,0.026693740095087164,10.408247422680413,48336.47423483019,0.9033333333333333,0.1016949152542373,2.002722676001556,464653.52,0
-0.16135400314845916,-0.7319113965601779,Indian,Downtown,0,3.6,72,33.91,2462.0,26536.0,15,302,92.56733795290153,4.9,4.7,37,10,1,0,0,0,0,1,0,0,0,47,0.6527777777777778,0.7708333333333334,0.2631578947368421,228.15209179528836,7801.534027777777,34.19444444444444,11951.286170212765,9.419444444444443,0.01138076575218571,10.778229082047115,27955.33606177626,0.5599999999999999,0.20833333333333334,1.2550869949867296,561710.45,0
-0.9154898987481581,0.03985685604362448,American,Downtown,0,4.3,76,39.61,3444.0,40515.0,1,535,97.36728738358504,3.1,3.3,65,65,1,0,0,1,0,0,0,0,0,130,1.7105263157894737,0.4961832061068702,0.9848484848484849,196.5388763066202,8906.314342105263,45.31578947368421,5206.768384615385,9.211627906976744,0.013204985807725533,11.763937282229966,52091.498750217994,0.5,0.013157894736842105,0.9593536985609694,676879.89,0
1.3559003177406246,0.1641591706608189,French,Suburban,1,4.2,53,64.15,1957.0,22672.0,17,920,155.8423575663224,3.8,9.3,40,46,0,0,1,0,1,0,0,0,0,86,1.6226415094339623,0.45977011494252873,1.1219512195121952,398.3469851814001,14708.774528301888,36.924528301886795,9064.70988372093,15.273809523809524,0.040578687367678196,11.585079202861523,143374.9689610166,0.7166666666666667,0.32075471698113206,0.8490517017407118,779565.05,0
-0.6512497032403389,0.13169683497700074,French,Suburban,0,3.3,57,56.0,2348.0,26717.0,2,307,268.55543375298384,4.8,7.4,41,14,0,0,1,0,1,0,0,0,0,55,0.9649122807017544,0.7321428571428571,0.3333333333333333,304.8125425894378,12556.137719298245,41.19298245614035,13012.724545454545,16.96969696969697,0.011490811094059961,11.37862010221465,82446.51816216604,0.6266666666666666,0.03508771929824561,0.8504761904761904,715699.85,0
-0.8744005580049762,0.6198060650271026,Mexican,Downtown,1,3.4,77,28.9,6712.0,72937.0,4,488,270.36853151506034,6.5,1.6,16,25,1,0,0,0,0,0,0,0,1,41,0.5324675324675324,0.38095238095238093,1.4705882352941178,76.17199791418355,6639.824025974026,87.16883116883118,12469.913414634146,8.5,0.006690705677502502,10.866656734207389,131939.84337934945,0.49666666666666665,0.05194805194805195,1.3061130334486737,511266.45,0
-0.7106031395095616,1.0643915040939558,Mexican,Downtown,1,4.2,75,35.47,2035.0,24134.0,3,651,197.6469341342268,7.9,6.2,35,2,1,0,0,0,0,0,0,0,1,37,0.49333333333333335,0.9210526315789473,0.05555555555555555,294.60360687960684,7993.5778666666665,27.133333333333333,16203.198378378378,8.445238095238095,0.02697439297256982,11.85945945945946,128668.15412138164,0.75,0.04,1.6069918240766845,599518.34,0
-2.4594885431763003,-1.3014617325061644,Indian,Downtown,1,3.3,82,37.69,1418.0,18874.0,3,67,214.53572446586372,3.2,1.3,51,17,1,0,0,0,0,1,0,0,0,68,0.8292682926829268,0.7391304347826086,0.3269230769230769,485.08789844851907,8388.471219512196,17.29268292682927,10115.509411764706,11.421212121212122,0.0035498569460633675,13.310296191819464,14373.89353921287,0.36999999999999994,0.036585365853658534,0.7460864950915361,687854.64,0
-0.7058242971142126,-0.05227766930192708,American,Rural,0,3.5,41,43.3,3124.0,37912.0,14,268,274.4405859037032,2.7,3.0,13,19,0,1,0,1,0,0,0,0,0,32,0.7804878048780488,0.3939393939393939,1.3571428571428572,132.56846991037133,10101.070731707317,76.1951219512195,12941.996875,12.37142857142857,0.007069001899134839,12.135723431498079,73550.07702219246,0.42333333333333334,0.34146341463414637,0.7430331023864513,414143.9,0
-1.322226797492679,0.730963543321725,Italian,Rural,1,4.7,32,53.33,2362.0,29777.0,8,561,206.05473886592432,2.8,1.6,16,23,0,1,0,0,0,0,1,0,0,39,1.21875,0.4,1.3529411764705883,166.0331752751905,12255.32375,73.8125,10055.650256410256,11.346808510638297,0.01884004432951607,12.606689246401356,115596.70850378355,0.46,0.25,0.655540971310707,392170.36,0
0.22011377959260103,-0.871660923291346,Indian,Rural,0,3.7,35,30.67,2749.0,29486.0,8,227,107.44991945883044,9.4,2.8,27,15,0,1,0,0,0,1,0,0,0,42,1.2,0.627906976744186,0.5357142857142857,93.31592942888322,7329.299714285714,78.54285714285714,6107.749761904762,8.28918918918919,0.00769856881231771,10.72608221171335,24391.13171715451,0.6533333333333333,0.22857142857142856,1.6189544614715792,256525.49,0
-1.24276317961709,-0.10322388306890051,Italian,Suburban,0,4.0,68,47.24,3194.0,36724.0,9,258,226.2285170828849,2.5,5.4,5,9,0,0,1,0,0,0,1,0,0,14,0.20588235294117646,0.3333333333333333,1.5,226.7541139636819,10650.774117647059,46.970588235294116,51732.33142857143,11.81,0.007025378499074175,11.497808390732624,58366.9574073843,0.53,0.1323529411764706,0.8526672311600338,724252.64,0
-0.2889168262006879,1.0918301875639473,Japanese,Rural,0,4.9,40,70.4,2029.0,27413.0,18,862,242.47269352847465,4.1,3.7,8,21,0,1,0,0,0,0,0,1,0,29,0.725,0.26666666666666666,2.3333333333333335,318.76971414489896,16169.59375,50.725,22302.887931034482,14.36734693877551,0.03144493488490862,13.510596352883194,209011.46182154515,0.5866666666666667,0.45,0.6333333333333333,646783.75,0
-1.4770772680275024,-0.29191443645963205,French,Suburban,0,3.5,53,59.05,2351.0,31725.0,7,576,208.8361558037068,5.4,1.8,10,19,0,0,1,0,1,0,0,0,0,29,0.5471698113207547,0.3333333333333333,1.7272727272727273,299.43451722671205,13282.46320754717,44.35849056603774,24274.84655172414,16.87142857142857,0.018156028368794326,13.49425776265419,120289.62574293511,0.47333333333333333,0.1320754716981132,0.6092012418854079,703970.55,0
0.16871314919477598,-1.129405921353414,American,Suburban,1,3.8,64,39.52,3799.0,44954.0,10,284,118.39236586058098,6.0,5.3,7,48,0,0,1,1,0,0,0,0,0,55,0.859375,0.125,6.0,152.7375941037115,9066.408125,59.359375,10550.002181818181,10.400000000000002,0.006317569070605508,11.833113977362464,33623.431904405,0.63,0.15625,1.2115384615384615,580250.12,0
-0.6657407710147581,-1.0843614087383193,Indian,Rural,0,4.2,31,38.6,956.0,14320.0,1,184,149.979462398385,8.7,7.4,14,15,0,1,0,0,0,1,0,0,0,29,0.9354838709677419,0.4666666666666667,1.0,287.3878661087866,8862.670967741935,30.838709677419356,9473.889655172414,9.19047619047619,0.012849162011173185,14.97907949790795,27596.221081302843,0.8166666666666668,0.03225806451612903,1.607944732297064,274742.8,0
-1.7355917995162096,0.8376772291485242,French,Suburban,1,4.5,64,55.16,4028.0,40754.0,4,258,167.64810191168516,2.0,1.5,51,9,0,0,1,0,1,0,0,0,0,60,0.9375,0.8360655737704918,0.17307692307692307,196.32022343594835,12355.9040625,62.9375,13179.631,12.257777777777777,0.006330666928399667,10.11767626613704,43253.21029321477,0.4166666666666667,0.0625,0.5740875030215132,790777.86,0
-0.32254079354921833,-0.02040017989316872,American,Rural,1,4.8,46,42.27,3810.0,44176.0,4,260,86.32460453859498,2.0,8.9,22,25,0,1,0,1,0,0,0,0,0,47,1.0217391304347827,0.4583333333333333,1.0869565217391304,116.98385039370078,9689.31456521739,82.82608695652173,9483.158936170212,8.80625,0.005885548714233973,11.59475065616798,22444.397180034695,0.6833333333333335,0.08695652173913043,1.2286097310937625,445708.47,0
0.3952925737789447,0.7694374216801563,American,Rural,1,4.8,31,35.0,4536.0,51384.0,14,716,163.05581361499628,3.8,6.9,5,16,0,1,0,1,0,0,0,0,0,21,0.6774193548387096,0.22727272727272727,2.6666666666666665,59.194268077601414,8661.45806451613,146.32258064516128,12785.961904761905,7.291666666666667,0.013934298614354662,11.328042328042327,116747.96254833734,0.6766666666666666,0.45161290322580644,1.4693333333333334,268505.2,0
-0.6952758905505443,0.7665928315580368,American,Downtown,1,4.6,76,35.69,3560.0,41693.0,5,601,90.29935583230024,4.7,5.7,38,11,1,0,0,1,0,0,0,0,0,49,0.6447368421052632,0.76,0.28205128205128205,172.64039887640448,8086.839736842105,46.8421052631579,12542.853469387754,7.758695652173913,0.014414889789652939,11.711516853932585,54269.91285521244,0.6533333333333333,0.06578947368421052,1.3912393761090875,614599.82,0
-1.5577472793513203,-0.6891698811574026,French,Rural,0,3.5,45,59.49,2143.0,21600.0,5,322,174.86293601821393,4.4,4.6,10,6,0,1,0,0,1,0,0,0,0,16,0.35555555555555557,0.5882352941176471,0.5454545454545454,280.757951469902,13370.317555555557,47.62222222222222,37604.018125,16.997142857142858,0.014907407407407407,10.079328044797014,56305.86539786489,0.5333333333333333,0.1111111111111111,0.6813470050988962,601664.29,0
0.2641861875940746,-2.746377582347599,Indian,Downtown,0,3.0,74,39.25,2397.0,29088.0,19,209,62.70268963819654,4.5,4.5,4,60,1,0,0,0,0,1,0,0,0,64,0.8648648648648649,0.06153846153846154,12.0,278.5003754693367,9021.154054054054,32.391891891891895,10430.709375,13.083333333333334,0.007185093509350935,12.135168961201503,13104.862134383076,0.5,0.25675675675675674,0.9681528662420382,667565.4,0
0.40333594872893486,0.35113523722916634,Mexican,Rural,0,3.8,45,26.59,3754.0,44524.0,5,193,287.1328729903007,8.7,4.0,30,32,0,1,0,0,0,0,0,0,1,62,1.3777777777777778,0.47619047619047616,1.032258064516129,75.46250133191262,6295.249555555555,83.42222222222222,4569.132741935484,6.997368421052632,0.0043347408139430416,11.860415556739477,55416.64448712804,0.6766666666666667,0.1111111111111111,1.9340604237181902,283286.23,0
0.12976291360643585,-1.1564565122590973,French,Rural,1,3.3,48,61.1,2520.0,28671.0,11,752,111.58621606746424,8.5,2.0,15,43,0,1,0,0,1,0,0,0,0,58,1.2083333333333333,0.2542372881355932,2.6875,265.39466269841273,13933.219791666668,52.5,11530.94051724138,18.515151515151516,0.026228593352167696,11.377380952380953,83912.8344827331,0.57,0.22916666666666666,0.7090016366612111,668794.55,0
-0.06879538533964832,0.7527157719552373,American,Downtown,0,4.4,71,42.46,6923.0,75267.0,2,557,166.75357746440224,8.2,1.7,29,61,1,0,0,1,0,0,0,0,0,90,1.267605633802817,0.31868131868131866,2.033333333333333,99.12520439115991,9665.405492957747,97.50704225352112,7624.9310000000005,9.649999999999999,0.007400321522048175,10.872020800231114,92881.74264767204,0.6233333333333334,0.028169014084507043,1.1157167530224525,686243.79,0
0.2856042795444539,0.06693850381364713,Indian,Downtown,0,4.3,84,32.52,3365.0,37755.0,15,783,58.18804413308949,7.8,3.8,24,17,1,0,0,0,0,1,0,0,0,41,0.4880952380952381,0.5714285714285714,0.68,186.88632689450222,7486.577261904762,40.05952380952381,15338.353414634146,7.562790697674419,0.020738974970202623,11.219910846953937,45561.23855620907,0.6733333333333333,0.17857142857142858,1.5735957359573594,628872.49,0
-0.8014321933322037,-1.6103918947355904,Japanese,Rural,0,3.1,33,70.64,1576.0,20621.0,14,383,98.18038054992454,1.4,7.0,11,10,0,1,0,0,0,0,0,1,0,21,0.6363636363636364,0.5,0.8333333333333334,339.06076776649746,16192.720303030304,47.75757575757576,25445.703333333335,22.787096774193547,0.018573299064060907,13.084390862944163,37603.085750621096,0.4866666666666666,0.42424242424242425,0.5235938089845223,534359.77,0
-1.2995910362762182,0.3267201221200935,Italian,Suburban,0,4.7,51,55.03,2420.0,26703.0,14,551,223.31124795839435,2.3,3.6,2,11,0,0,1,0,0,0,1,0,0,13,0.2549019607843137,0.14285714285714285,3.6666666666666665,263.78620247933884,12516.913921568626,47.450980392156865,49104.81615384615,11.708510638297872,0.020634385649552486,11.034297520661157,123044.49762507528,0.51,0.27450980392156865,0.7043430855896784,638362.61,0
1.1059053954793583,-0.4059121022711872,American,Downtown,0,3.5,79,40.63,4396.0,52183.0,8,493,77.95015078472349,7.6,8.3,52,31,1,0,0,1,0,0,0,0,0,83,1.0506329113924051,0.6190476190476191,0.5849056603773585,166.61762283894447,9271.53253164557,55.64556962025316,8824.711686746987,11.608571428571429,0.009447521223386927,11.870564149226569,38429.42433686868,0.7633333333333333,0.10126582278481013,1.4278447780785952,732451.07,0
-0.8157422623745775,-0.5729467759424127,Japanese,Suburban,0,3.9,54,66.73,1668.0,19396.0,8,803,207.03729024102785,6.4,4.4,3,35,0,0,1,0,0,0,0,1,0,38,0.7037037037037037,0.07692307692307693,8.75,485.7089448441247,15003.00962962963,30.88888888888889,21320.066315789474,17.11025641025641,0.04140028871932357,11.628297362110311,166250.94406354535,0.6200000000000001,0.14814814814814814,0.7061291772815825,810162.52,0
0.2765393210138841,-0.013461166698295512,Mexican,Suburban,0,4.3,67,31.91,2715.0,31583.0,5,922,50.517222858584994,7.1,6.7,49,35,0,0,1,0,0,0,0,0,1,84,1.2537313432835822,0.5764705882352941,0.7,180.5861952117864,7317.783880597015,40.52238805970149,5836.80380952381,7.42093023255814,0.02919292024190229,11.632780847145488,46576.879475615366,0.7466666666666667,0.07462686567164178,1.7783349002402593,490291.52,0
-0.35681527464075624,0.6005026737218685,American,Suburban,0,3.9,53,41.51,2028.0,23259.0,5,899,166.25233144891587,7.5,4.9,47,9,0,0,1,1,0,0,0,0,0,56,1.0566037735849056,0.8245614035087719,0.1875,247.20615384615385,9459.133584905661,38.264150943396224,8952.394285714287,10.643589743589743,0.03865170471645384,11.468934911242604,149460.84597257536,0.6733333333333333,0.09433962264150944,1.23279531036698,501334.08,0
0.700800687245664,-0.83368725574461,Japanese,Downtown,0,3.9,70,65.3,2139.0,28365.0,14,135,230.33591018082197,9.2,5.5,14,40,1,0,0,0,0,0,0,1,0,54,0.7714285714285715,0.2545454545454545,2.6666666666666665,481.9176951846657,14726.027857142857,30.557142857142857,19089.295370370368,16.743589743589745,0.004759386567953464,13.26086956521739,31095.347874410967,0.75,0.2,0.8728943338437979,1030821.95,0
-1.2794451740900856,0.21170704058458384,American,Suburban,0,3.1,67,36.0,2063.0,27503.0,5,229,281.57321572843284,6.7,3.3,31,2,0,0,1,1,0,0,0,0,0,33,0.4925373134328358,0.9117647058823529,0.0625,263.8602278235579,8124.532089552239,30.791044776119403,16495.262121212123,11.612903225806452,0.00832636439661128,13.331555986427533,64480.266401811125,0.54,0.07462686567164178,1.1400000000000001,544343.65,0
0.5777767290117936,-0.01813282727913553,French,Downtown,1,3.8,89,56.72,6601.0,71072.0,9,129,173.20904402310344,3.5,5.6,84,47,1,0,0,0,1,0,0,0,0,131,1.4719101123595506,0.6363636363636364,0.5529411764705883,172.73487956370246,12811.493707865167,74.1685393258427,8703.991908396945,14.926315789473685,0.001815060783430887,10.766853507044388,22343.966678980345,0.5566666666666666,0.10112359550561797,0.7458862247296663,1140222.94,0
-2.084461210247141,0.12828885501859003,Indian,Suburban,1,4.5,55,31.5,976.0,17078.0,11,866,260.13311743465664,1.7,2.0,1,47,0,0,1,0,0,1,0,0,0,48,0.8727272727272727,0.02040816326530612,23.5,407.61209016393445,7233.261818181819,17.745454545454546,8288.112500000001,7.0,0.05070851387750322,17.49795081967213,225275.27969841266,0.42333333333333334,0.2,1.0213756613756613,397829.4,0
0.5000993352461408,0.7557836391122319,Japanese,Rural,0,4.8,49,67.85,1092.0,14277.0,17,610,250.64783868041425,4.9,4.5,45,48,0,1,0,0,0,0,0,1,0,93,1.8979591836734695,0.4787234042553192,1.0434782608695652,695.6778846153846,15503.67857142857,22.285714285714285,8168.604838709677,14.135416666666666,0.04272606289836801,13.074175824175825,152895.1815950527,0.6333333333333333,0.3469387755102041,0.7094080078604765,759680.25,0
1.2489943028936326,-0.6468077325218616,Indian,Rural,0,3.8,49,35.0,3448.0,40630.0,12,203,123.94269426687748,7.4,5.0,47,38,0,1,0,0,0,1,0,0,0,85,1.7346938775510203,0.5465116279069767,0.7916666666666666,117.27653712296984,8252.438775510203,70.36734693877551,4757.288235294118,9.210526315789474,0.004996308146689638,11.783642691415313,25160.366936176128,0.6666666666666666,0.24489795918367346,1.4476190476190476,404369.5,0
0.37813992517056755,-0.3935150389191405,French,Downtown,1,3.8,83,59.09,1578.0,16962.0,12,228,268.6834059779197,3.5,7.3,66,75,1,0,0,0,1,0,0,0,0,141,1.6987951807228916,0.4647887323943662,1.1194029850746268,699.2913307984791,13294.96048192771,19.012048192771083,7826.111489361702,15.550000000000002,0.013441811107180757,10.749049429657795,61259.81656296569,0.6133333333333333,0.14457831325301204,0.7888531618435154,1103481.72,0
-0.26230628316438487,0.6182057680402386,French,Rural,1,4.4,39,64.8,2632.0,31401.0,16,348,210.07074495231404,2.1,4.6,24,15,0,1,0,0,1,0,0,0,0,39,1.0,0.6,0.6,220.95290653495442,14911.488461538464,67.48717948717949,14911.488461538464,14.727272727272725,0.011082449603515811,11.93047112462006,73104.6192434053,0.5166666666666667,0.41025641025641024,0.6059670781893005,581548.05,0
0.23717491168480312,-0.3051866998765116,Indian,Rural,1,4.9,47,36.73,2117.0,21300.0,1,375,76.04616202158994,10.0,7.0,26,28,0,1,0,0,0,1,0,0,0,54,1.148936170212766,0.4727272727272727,1.037037037037037,186.36552196504488,8394.378936170213,45.04255319148936,7306.218703703704,7.495918367346937,0.017605633802816902,10.061407652338215,28517.310758096224,0.8933333333333334,0.02127659574468085,1.8484435974226339,394535.81,0
0.4482789826304706,0.5444748927636601,Japanese,Suburban,1,3.5,58,74.64,3294.0,37894.0,18,804,284.7781991489701,4.8,2.6,26,48,0,0,1,0,0,0,0,1,0,74,1.2758620689655173,0.3466666666666667,1.7777777777777777,298.64734061930784,16961.109310344826,56.793103448275865,13293.842432432431,21.325714285714287,0.021217079220984852,11.50394656952034,228961.67211577194,0.48,0.3103448275862069,0.4887459807073955,983744.34,0
-1.4988280366548727,-0.6867507140817587,Indian,Downtown,1,3.9,81,35.8,3917.0,39953.0,6,888,94.16918538346434,2.9,1.2,8,64,1,0,0,0,0,1,0,0,0,72,0.8888888888888888,0.1095890410958904,7.111111111111111,167.3048123563952,8090.5302469135795,48.358024691358025,9101.846527777778,9.179487179487179,0.02222611568593097,10.1998978810314,83622.23662051633,0.39666666666666667,0.07407407407407407,0.8420856610800745,655332.95,0
